,"last_name, first_name",player_id,team_name_alt,pitch_type,pitch_name,run_value_per_100,run_value,pitches,pitch_usage,pa,ba,slg,woba,whiff_percent,k_percent,put_away,est_ba,est_slg,est_woba,hard_hit_percent
2011,"Dunning, Dane",641540,TEX,FF,4-Seam Fastball,-3.7,-3,87,3.2,20,0.294,0.765,0.475,23.5,30.0,16.7,0.113,0.257,0.235,63.6
2012,"De Los Santos, Yerry",660787,PIT,CH,Changeup,1.7,1,70,17.6,20,0.211,0.211,0.26,27.3,25.0,23.8,0.287,0.344,0.297,35.7
2013,"Pagán, Emilio",641941,MIN,FS,Split-Finger,-2.5,-3,131,12.3,20,0.263,0.526,0.395,41.4,35.0,16.3,0.233,0.501,0.324,41.7
2014,"Vásquez, Randy",681190,NYY,CH,Changeup,2.8,2,79,11.8,20,0.1,0.3,0.163,17.1,20.0,11.4,0.184,0.356,0.227,12.5
2015,"Leiter Jr., Mark",643410,CHC,FF,4-Seam Fastball,-3.6,-3,86,8.1,20,0.389,0.944,0.568,21.2,20.0,14.3,0.358,0.795,0.503,42.9
2016,"Weissert, Greg",669711,NYY,ST,Sweeper,-3.6,-3,95,27.4,20,0.444,0.667,0.503,21.2,15.0,12.0,0.377,0.695,0.475,33.3
2017,"Liberatore, Matthew",669461,STL,CH,Changeup,-1.0,-1,86,8.1,20,0.278,0.389,0.33,12.5,0.0,0.0,0.348,0.462,0.385,27.8
2018,"Silseth, Chase",681217,LAA,FC,Cutter,3.6,3,75,8.4,20,0.167,0.167,0.205,26.8,15.0,21.4,0.233,0.286,0.272,26.7
2019,"Hill, Garrett",682051,DET,SI,Sinker,-0.2,0,72,23.3,20,0.2,0.4,0.365,21.2,20.0,23.5,0.195,0.431,0.37,36.4
2020,"Kittredge, Andrew",552640,TB,SI,Sinker,-3.2,-3,90,48.4,20,0.333,0.611,0.475,10.6,0.0,0.0,0.414,0.635,0.471,50.0
2021,"Rutledge, Jackson",671131,WSH,CH,Changeup,-10.7,-5,44,12.7,20,0.5,0.85,0.578,6.7,0.0,0.0,0.388,0.716,0.465,55.0
2022,"Gray, Jon",592351,TEX,CU,Curveball,-1.5,-2,148,6.2,20,0.263,0.737,0.425,27.0,10.0,12.5,0.371,0.799,0.499,64.7
2023,"Sanmartin, Reiver",665665,CIN,SI,Sinker,0.5,0,89,28.7,20,0.286,0.357,0.373,5.7,5.0,6.7,0.254,0.298,0.343,21.4
2024,"Hunter, Tommy",488984,NYM,CU,Curveball,-5.9,-3,52,14.2,20,0.375,0.688,0.465,11.5,5.0,3.7,0.22,0.457,0.333,37.5
2025,"Mlodzinski, Carmen",669387,PIT,FC,Cutter,2.6,2,81,13.1,20,0.278,0.389,0.33,23.3,15.0,17.6,0.365,0.448,0.387,53.3
2026,"Walter, Brandon",687888,BOS,CH,Changeup,-12.6,-8,60,16.4,20,0.55,1.1,0.695,18.8,15.0,13.6,0.456,0.918,0.578,47.1
2027,"Kelly, Michael",547184,CLE,FF,4-Seam Fastball,-3.2,-2,62,22.8,19,0.294,0.353,0.329,26.1,31.6,19.4,0.299,0.388,0.34,72.7
2028,"Paxton, James",572020,BOS,CH,Changeup,0.0,0,114,6.7,19,0.316,0.421,0.321,46.7,21.1,20.0,0.214,0.276,0.212,26.7
2029,"Gage, Matt",657424,HOU,FF,4-Seam Fastball,-0.7,0,62,52.1,19,0.375,0.625,0.471,32.1,26.3,25.0,0.297,0.412,0.367,36.4
2030,"Miller, Mason",695243,OAK,FC,Cutter,-2.2,-2,96,15.8,19,0.375,0.375,0.395,20.8,10.5,7.7,0.33,0.407,0.379,35.7
2031,"Márquez, Germán",608566,COL,CU,Curveball,-2.1,-1,53,17.5,19,0.167,0.333,0.237,24.0,31.6,16.7,0.263,0.47,0.33,58.3
2032,"Moreta, Dauri",664294,PIT,CH,Changeup,-0.3,0,85,8.8,19,0.278,0.556,0.368,20.5,26.3,25.0,0.218,0.409,0.288,15.4
2033,"Borucki, Ryan",621366,PIT,CH,Changeup,1.5,1,59,11.2,19,0.158,0.158,0.142,29.7,15.8,12.5,0.205,0.306,0.218,18.8
2034,"Kaprielian, James",621076,OAK,CH,Changeup,-4.1,-3,85,7.8,19,0.368,0.737,0.466,18.0,10.5,11.8,0.346,0.743,0.454,47.1
2035,"Cousins, Jake",664776,MIL,SI,Sinker,-0.9,-1,59,29.2,19,0.375,0.5,0.456,3.8,5.3,14.3,0.308,0.38,0.365,33.3
2036,"McArthur, James",663704,KC,SL,Slider,3.5,3,83,24.3,19,0.263,0.368,0.274,30.2,10.5,18.2,0.23,0.315,0.235,58.8
2037,"Garrett, Amir",607237,KC,FF,4-Seam Fastball,0.6,1,98,20.6,19,0.25,0.333,0.392,13.5,26.3,21.7,0.187,0.264,0.391,42.9
2038,"Englert, Mason",669438,DET,CU,Curveball,-1.8,-1,64,6.7,19,0.316,0.421,0.368,20.0,15.8,16.7,0.324,0.42,0.323,37.5
2039,"Carlton, Drew",656290,SD,SL,Slider,-3.0,-2,62,18.8,19,0.267,0.267,0.337,12.0,10.5,8.7,0.321,0.463,0.412,23.1
2040,"Mears, Nick",683232,COL,SL,Slider,-2.0,-1,65,18.0,19,0.188,0.375,0.355,44.4,26.3,17.9,0.189,0.235,0.264,45.5
2041,"Bush, Matt",456713,MIL,CU,Curveball,-0.8,-1,76,39.2,19,0.167,0.5,0.295,40.0,21.1,16.0,0.316,0.565,0.391,28.6
2042,"Morris, Cody",663752,CLE,FC,Cutter,-3.6,-2,59,35.8,19,0.353,0.882,0.529,19.4,21.1,23.5,0.389,0.741,0.5,61.5
2043,"Vásquez, Randy",681190,NYY,CU,Curveball,0.9,1,70,10.5,19,0.235,0.353,0.3,27.6,26.3,17.9,0.227,0.282,0.271,25.0
2044,"Gonzales, Marco",594835,SEA,FC,Cutter,-3.7,-3,71,8.8,19,0.389,0.667,0.463,17.6,5.3,6.3,0.341,0.554,0.398,35.3
2045,"Norris, Daniel",596057,CLE,CH,Changeup,-4.3,-5,110,42.6,19,0.357,0.643,0.555,27.5,5.3,3.3,0.383,0.705,0.524,42.9
2046,"Williams, Gavin",668909,CLE,CH,Changeup,-4.4,-3,78,5.6,19,0.353,0.588,0.434,21.2,21.1,13.8,0.335,0.586,0.422,38.5
2047,"Underwood Jr., Duane",621249,PIT,FC,Cutter,5.4,4,82,24.3,19,0.0,0.0,0.074,19.4,15.8,27.3,0.147,0.229,0.231,42.9
2048,"Saucedo, Tayler",642048,SEA,ST,Sweeper,-2.7,-3,97,12.3,19,0.267,0.6,0.432,36.6,31.6,27.3,0.208,0.415,0.355,11.1
2049,"Reyes, Gerardo",622103,LAA,FF,4-Seam Fastball,-0.1,0,118,54.6,19,0.267,0.333,0.318,29.5,26.3,12.2,0.206,0.269,0.276,54.5
2050,"Festa, Matt",670036,SEA,FF,4-Seam Fastball,-2.3,-2,100,51.3,19,0.3,0.8,0.568,37.8,21.1,17.4,0.369,1.031,0.634,66.7
2051,"Bazardo, Eduard",660825,SEA,SI,Sinker,1.4,1,58,21.5,19,0.278,0.5,0.35,26.5,21.1,19.0,0.246,0.432,0.305,64.3
2052,"Curry, Xzavion",675540,CLE,CH,Changeup,-1.6,-1,58,3.9,19,0.278,0.5,0.35,0.0,0.0,0.0,0.186,0.245,0.211,38.9
2053,"Cruz, Steven",674444,KC,SL,Slider,2.3,2,66,27.0,19,0.111,0.278,0.189,48.3,47.4,37.5,0.11,0.242,0.176,55.6
2054,"Vásquez, Randy",681190,NYY,ST,Sweeper,0.9,1,85,12.7,19,0.235,0.294,0.282,27.0,26.3,13.2,0.278,0.353,0.317,25.0
2055,"Bubic, Kris",663460,KC,CH,Changeup,1.2,1,65,24.6,19,0.263,0.263,0.237,41.7,26.3,21.7,0.229,0.268,0.218,35.7
2056,"Law, Derek",571882,CIN,CU,Curveball,1.1,1,100,10.4,19,0.222,0.389,0.379,28.9,15.8,15.8,0.256,0.463,0.325,33.3
2057,"Bradley, Archie",605151,MIA,FF,4-Seam Fastball,-5.0,-3,67,45.0,19,0.5,0.778,0.558,16.1,15.8,17.6,0.478,0.808,0.553,60.0
2058,"Reyes, Denyi",660593,NYM,CH,Changeup,-9.0,-5,55,15.1,19,0.556,0.667,0.547,32.4,21.1,18.2,0.441,0.588,0.459,50.0
2059,"Lawrence, Casey",596271,STL,FF,4-Seam Fastball,-1.2,-1,69,15.4,19,0.222,0.611,0.361,13.3,21.1,13.8,0.217,0.493,0.316,42.9
2060,"Quintana, Jose",500779,NYM,SV,Slurve,-1.6,-1,59,4.8,19,0.211,0.368,0.245,20.7,21.1,14.3,0.216,0.296,0.22,26.7
2061,"Nelson, Kyle",669459,AZ,FC,Cutter,2.1,2,76,8.7,19,0.294,0.412,0.328,15.9,10.5,11.8,0.213,0.375,0.274,56.3
2062,"Olson, Reese",681857,DET,CU,Curveball,0.0,0,101,5.8,19,0.167,0.222,0.208,31.1,42.1,20.5,0.235,0.291,0.254,30.0
2063,"Bummer, Aaron",607481,CWS,FF,4-Seam Fastball,-1.3,-1,61,5.6,19,0.214,0.286,0.345,31.6,47.4,28.1,0.108,0.13,0.261,60.0
2064,"Diekman, Jake",518617,TB,SI,Sinker,-0.8,-1,62,6.2,19,0.313,0.5,0.405,13.8,21.1,22.2,0.258,0.388,0.344,33.3
2065,"Spiers, Carson",686730,CIN,FF,4-Seam Fastball,0.0,0,78,26.8,19,0.188,0.438,0.329,30.8,21.1,11.8,0.175,0.3,0.279,50.0
2066,"Reyes, Denyi",660593,NYM,SL,Slider,-1.8,-1,82,22.5,19,0.222,0.389,0.284,40.0,21.1,16.0,0.25,0.399,0.3,28.6
2067,"Smith, Drew",622098,NYM,CU,Curveball,-1.4,-1,92,8.5,19,0.389,0.667,0.463,33.3,15.8,33.3,0.301,0.437,0.34,13.3
2068,"Suero, Wander",593833,LAD,FC,Cutter,0.8,1,94,59.1,19,0.125,0.313,0.263,20.5,26.3,20.0,0.138,0.243,0.246,27.3
2069,"Rodríguez, Yerry",666720,TEX,SL,Slider,-4.3,-4,103,37.1,19,0.444,0.833,0.558,38.2,21.1,13.3,0.323,0.491,0.338,46.7
2070,"Young, Danny",664849,ATL,SL,Slider,-0.1,0,61,45.2,19,0.2,0.267,0.308,46.2,36.8,31.8,0.138,0.178,0.256,12.5
2071,"Logue, Zach",656657,DET,FF,4-Seam Fastball,-2.2,-2,69,39.9,19,0.316,0.684,0.418,10.0,21.1,20.0,0.234,0.488,0.299,46.7
2072,"Pearson, Nate",663878,TOR,CU,Curveball,-2.0,-2,105,14.2,19,0.188,0.313,0.289,35.0,42.1,20.5,0.165,0.232,0.254,37.5
2073,"Green, Chad",643338,TOR,SL,Slider,-1.0,-1,84,43.1,19,0.316,0.421,0.368,35.0,26.3,22.7,0.269,0.364,0.274,42.9
2074,"Keuchel, Dallas",572971,MIN,SL,Slider,-0.1,0,85,12.9,19,0.222,0.278,0.245,44.1,31.6,16.7,0.168,0.237,0.201,33.3
2075,"Pérez, Francisco",660906,OAK,SI,Sinker,-3.8,-2,61,19.8,18,0.462,0.615,0.494,3.7,0.0,0.0,0.388,0.633,0.498,42.9
2076,"Spiers, Carson",686730,CIN,FC,Cutter,-7.2,-5,68,23.4,18,0.533,0.6,0.597,21.6,11.1,11.8,0.334,0.522,0.382,35.7
2077,"Lodolo, Nick",666157,CIN,CH,Changeup,-4.0,-3,81,12.5,18,0.471,0.706,0.569,32.6,5.6,7.1,0.284,0.532,0.363,50.0
2078,"Zastryzny, Rob",642239,PIT,FC,Cutter,0.7,1,89,22.9,18,0.4,0.6,0.475,20.5,5.6,7.7,0.281,0.383,0.355,57.1
2079,"Díaz, Miguel",622766,DET,CH,Changeup,2.6,1,52,25.0,18,0.235,0.294,0.258,38.7,38.9,31.8,0.255,0.395,0.302,40.0
2080,"Alcala, Jorge",660896,MIN,CH,Changeup,2.3,2,68,21.3,18,0.133,0.133,0.178,29.6,16.7,15.0,0.186,0.275,0.332,38.5
2081,"De León, José",592254,MIN,CH,Changeup,-5.1,-3,68,23.9,18,0.353,0.706,0.461,25.8,22.2,19.0,0.33,0.711,0.451,53.8
2082,"Rodríguez, Joely",570257,BOS,SI,Sinker,-3.2,-3,95,44.2,18,0.4,0.6,0.478,8.0,11.1,11.1,0.427,0.671,0.507,46.2
2083,"Duarte, Daniel",650960,CIN,SL,Slider,-0.2,0,104,18.2,18,0.278,0.278,0.25,26.2,27.8,11.4,0.168,0.192,0.156,23.1
2084,"Lindgren, Jeff",689167,MIA,SI,Sinker,0.8,0,56,57.7,18,0.133,0.267,0.256,8.7,5.6,8.3,0.172,0.266,0.272,42.9
2085,"Hancock, Emerson",676106,SEA,FF,4-Seam Fastball,-1.7,-2,90,46.4,18,0.25,0.438,0.339,21.3,16.7,12.0,0.202,0.433,0.312,38.5
2086,"Kuhl, Chad",641771,WSH,CU,Curveball,-5.3,-4,74,9.6,18,0.375,0.75,0.469,21.6,5.6,4.2,0.298,0.505,0.313,29.4
2087,"Brieske, Beau",689225,DET,SL,Slider,-0.4,0,102,16.0,18,0.235,0.353,0.278,23.8,22.2,10.8,0.264,0.362,0.294,30.8
2088,"Mears, Nick",683232,COL,CU,Curveball,2.7,2,78,21.5,18,0.118,0.176,0.158,43.5,61.1,37.9,0.103,0.134,0.135,50.0
2089,"Jansen, Kenley",445276,BOS,SI,Sinker,-2.1,-1,67,9.3,18,0.2,0.467,0.347,30.4,33.3,18.8,0.181,0.413,0.322,33.3
2090,"Familia, Jeurys",544727,OAK,SL,Slider,0.1,0,76,29.7,18,0.077,0.154,0.225,45.2,27.8,20.8,0.077,0.094,0.211,0.0
2091,"Pérez, Francisco",660906,OAK,SL,Slider,2.9,3,96,31.2,18,0.111,0.111,0.1,42.5,44.4,18.2,0.156,0.206,0.156,30.0
2092,"Davis, Noah",663562,COL,FC,Cutter,0.7,1,102,17.0,18,0.2,0.4,0.328,31.4,22.2,20.0,0.259,0.518,0.388,45.5
2093,"Flexen, Chris",623167,COL,ST,Sweeper,-4.6,-2,52,3.0,18,0.389,0.444,0.369,14.8,11.1,12.5,0.357,0.419,0.339,31.3
2094,"Balazovic, Jordan",666364,MIN,SL,Slider,3.1,2,77,19.6,18,0.2,0.4,0.289,25.7,5.6,7.1,0.281,0.432,0.356,46.7
2095,"Gipson-Long, Sawyer",687830,DET,CH,Changeup,-2.6,-2,82,24.4,18,0.176,0.412,0.367,50.0,50.0,34.6,0.099,0.147,0.137,12.5
2096,"Marte, José",665896,LAA,CH,Changeup,-2.6,-1,41,23.7,18,0.4,0.733,0.439,27.3,16.7,25.0,0.224,0.379,0.293,35.7
2097,"Nogosek, Stephen",668665,NYM,FC,Cutter,-3.1,-2,71,14.5,18,0.357,0.857,0.506,27.8,16.7,25.0,0.304,0.62,0.416,50.0
2098,"Jackson, Andre",656578,PIT,CU,Curveball,1.5,1,65,6.5,18,0.067,0.067,0.167,32.3,38.9,21.9,0.096,0.102,0.189,25.0
2099,"Stratton, Hunter",676702,PIT,FC,Cutter,3.6,3,85,48.9,18,0.2,0.4,0.325,31.9,27.8,27.8,0.194,0.348,0.307,40.0
2100,"Ohtani, Shohei",660271,LAA,CU,Curveball,1.9,1,76,3.6,18,0.111,0.167,0.119,41.7,50.0,23.7,0.154,0.229,0.163,44.4
2101,"Smith-Shawver, AJ",700363,ATL,SL,Slider,0.3,0,106,23.3,18,0.133,0.333,0.278,35.1,16.7,10.0,0.165,0.385,0.305,33.3
2102,"Thompson, Mason",666168,WSH,CU,Curveball,-2.9,-2,75,8.4,18,0.353,0.412,0.397,40.9,44.4,24.2,0.265,0.412,0.353,33.3
2103,"Heller, Ben",621294,ATL,FC,Cutter,3.2,3,90,29.2,18,0.214,0.214,0.306,24.4,0.0,0.0,0.261,0.368,0.365,28.6
2104,"Woodruff, Brandon",605540,MIL,SL,Slider,-1.9,-2,99,9.5,18,0.278,0.611,0.372,26.8,22.2,19.0,0.337,0.492,0.353,57.1
2105,"Devenski, Chris",606965,TB,SL,Slider,-2.6,-2,85,12.5,18,0.313,0.813,0.489,21.9,11.1,11.1,0.282,0.533,0.383,50.0
2106,"Johnson, Pierce",572955,ATL,SL,Slider,-1.6,-1,64,5.9,18,0.235,0.294,0.358,27.3,33.3,31.6,0.197,0.233,0.215,18.2
2107,"Pfaadt, Brandon",694297,AZ,CU,Curveball,-1.9,-2,89,5.5,18,0.294,0.529,0.369,29.4,27.8,27.8,0.186,0.315,0.24,25.0
2108,"Ramírez, Erasmo",541640,TB,CH,Changeup,1.0,1,75,7.8,18,0.267,0.467,0.339,27.3,11.1,16.7,0.209,0.326,0.272,7.1
2109,"Shaw, Bryan",543766,CWS,CU,Curveball,1.2,1,108,14.0,18,0.188,0.188,0.228,35.3,27.8,20.0,0.151,0.217,0.218,27.3
2110,"Gilbert, Tyler",656457,AZ,FF,4-Seam Fastball,-2.5,-2,64,24.3,18,0.333,0.6,0.447,25.9,27.8,21.7,0.348,0.636,0.462,60.0
2111,"De Jong, Chase",608328,PIT,FF,4-Seam Fastball,-6.3,-5,85,37.8,18,0.417,1.25,0.697,18.9,11.1,9.1,0.324,0.943,0.55,54.5
2112,"Keller, Brad",641745,KC,CH,Changeup,0.2,0,108,12.3,18,0.125,0.125,0.228,27.3,11.1,6.9,0.179,0.206,0.227,21.4
2113,"Walker, Josh",677020,NYM,CU,Curveball,-1.6,-1,72,32.9,18,0.188,0.188,0.278,48.4,33.3,20.7,0.206,0.306,0.273,30.0
2114,"Snider, Collin",676092,KC,SL,Slider,2.0,2,93,25.3,18,0.067,0.133,0.186,36.1,22.2,13.3,0.223,0.324,0.313,27.3
2115,"Lovelady, Richard",663992,OAK,SI,Sinker,1.9,2,80,21.2,18,0.154,0.154,0.256,21.9,16.7,33.3,0.15,0.161,0.261,45.5
2116,"Lauer, Eric",641778,MIL,CU,Curveball,-5.8,-6,105,12.4,18,0.412,1.235,0.672,13.8,11.1,10.0,0.346,0.757,0.474,33.3
2117,"Krook, Matt",640454,NYY,SI,Sinker,-9.0,-6,70,65.4,18,0.455,0.818,0.614,17.4,0.0,0.0,0.351,0.602,0.495,33.3
2118,"Edwards Jr., Carl",605218,WSH,CU,Curveball,5.2,4,70,12.4,17,0.067,0.133,0.156,32.1,17.6,16.7,0.214,0.321,0.285,50.0
2119,"Campbell, Isaiah",663462,SEA,ST,Sweeper,-0.7,0,68,14.2,17,0.333,0.4,0.326,25.8,17.6,15.0,0.232,0.312,0.256,38.5
2120,"Ginkel, Kevin",656464,AZ,SI,Sinker,3.7,4,102,9.7,17,0.0,0.0,0.165,15.2,11.8,22.2,0.183,0.307,0.323,27.3
2121,"Thornton, Trent",663423,SEA,SI,Sinker,5.3,3,54,11.8,17,0.188,0.188,0.2,17.1,11.8,14.3,0.217,0.25,0.235,7.1
2122,"Snider, Collin",676092,KC,FC,Cutter,0.4,0,55,15.0,17,0.267,0.333,0.368,12.9,11.8,12.5,0.329,0.366,0.352,23.1
2123,"Hudson, Dakota",641712,STL,CU,Curveball,0.1,0,73,5.5,17,0.25,0.25,0.253,30.6,29.4,15.6,0.193,0.286,0.232,36.4
2124,"Suárez, Andrew",605498,STL,CH,Changeup,-1.7,-2,95,18.2,17,0.231,0.385,0.365,33.3,17.6,11.1,0.202,0.257,0.317,50.0
2125,"Tepera, Ryan",572193,STL,FF,4-Seam Fastball,-4.4,-3,72,31.3,17,0.308,0.769,0.506,21.2,17.6,18.8,0.271,0.724,0.476,70.0
2126,"Weber, Ryan",543901,NYY,SL,Slider,-4.1,-3,61,33.5,17,0.5,0.75,0.55,24.0,11.8,15.4,0.388,0.684,0.469,42.9
2127,"Lucas, Easton",687922,OAK,FF,4-Seam Fastball,1.9,2,79,53.4,17,0.267,0.333,0.368,22.2,23.5,19.0,0.25,0.391,0.323,54.5
2128,"Sherriff, Ryan",595411,BOS,SI,Sinker,1.8,1,57,54.8,17,0.267,0.533,0.376,18.5,11.8,25.0,0.305,0.426,0.361,46.2
2129,"Romero, JoJo",668941,STL,FF,4-Seam Fastball,-3.4,-3,85,15.5,17,0.286,0.357,0.356,22.2,17.6,12.0,0.329,0.386,0.38,45.5
2130,"Overton, Connor",656818,CIN,CH,Changeup,-3.9,-2,47,23.5,17,0.308,0.692,0.441,28.0,11.8,18.2,0.304,0.631,0.426,33.3
2131,"Lambert, Jimmy",669424,CWS,CH,Changeup,0.0,0,69,10.2,17,0.188,0.438,0.285,25.0,11.8,11.8,0.213,0.326,0.258,35.7
2132,"Wittgren, Nick",621295,KC,FC,Cutter,-1.1,-1,63,13.3,17,0.267,0.4,0.335,16.2,17.6,20.0,0.23,0.405,0.32,41.7
2133,"Kauffmann, Karl",666154,COL,FC,Cutter,0.2,0,64,11.0,17,0.188,0.438,0.285,29.4,5.9,7.1,0.235,0.453,0.311,20.0
2134,"Acevedo, Domingo",642758,OAK,FF,4-Seam Fastball,-8.0,-6,70,40.0,17,0.467,1.067,0.603,11.1,17.6,14.3,0.404,0.801,0.502,38.5
2135,"Lugo, Seth",607625,SD,ST,Sweeper,-2.0,-1,62,2.6,17,0.214,0.357,0.324,28.0,23.5,16.7,0.212,0.418,0.338,50.0
2136,"Davis, Noah",663562,COL,CU,Curveball,-3.6,-2,45,7.5,17,0.267,0.267,0.294,20.8,35.3,17.1,0.115,0.143,0.182,11.1
2137,"Hill, Rich",448179,SD,SL,Slider,-10.2,-5,48,1.9,17,0.5,0.929,0.591,12.5,0.0,0.0,0.439,0.777,0.533,37.5
2138,"Vasquez, Andrew",607755,DET,FF,4-Seam Fastball,-1.9,-1,62,7.3,17,0.214,0.214,0.256,15.4,29.4,16.1,0.22,0.296,0.281,50.0
2139,"Tapia, Domingo",593619,SD,SI,Sinker,1.3,1,99,31.1,17,0.267,0.267,0.294,16.7,5.9,8.3,0.315,0.385,0.348,21.4
2140,"Armstrong, Shawn",542888,TB,SL,Slider,-2.9,-2,59,7.4,17,0.353,0.412,0.338,20.7,29.4,11.9,0.214,0.279,0.211,41.7
2141,"Herget, Jimmy",623474,LAA,SI,Sinker,-0.6,-1,98,19.3,17,0.333,0.583,0.482,8.6,0.0,0.0,0.37,0.771,0.54,50.0
2142,"Coulombe, Danny",543056,BAL,FF,4-Seam Fastball,-5.5,-4,69,8.3,17,0.429,0.714,0.526,14.3,11.8,11.8,0.341,0.472,0.411,25.0
2143,"Hall, DL",669084,BAL,CH,Changeup,0.2,0,61,16.4,17,0.294,0.588,0.371,36.4,35.3,25.0,0.189,0.368,0.235,36.4
2144,"Little, Luke",681432,CHC,FF,4-Seam Fastball,0.7,1,80,59.3,17,0.308,0.462,0.376,37.9,29.4,26.3,0.299,0.408,0.359,44.4
2145,"Velasquez, Vince",592826,PIT,CH,Changeup,-3.5,-3,81,12.5,17,0.25,0.375,0.4,25.7,11.8,11.1,0.262,0.348,0.289,35.7
2146,"Houser, Adrian",605288,MIL,CH,Changeup,-0.5,0,74,4.0,17,0.294,0.471,0.329,20.0,5.9,4.8,0.301,0.508,0.342,37.5
2147,"De Los Santos, Yerry",660787,PIT,SL,Slider,-1.9,-2,83,20.9,17,0.267,0.6,0.4,23.1,11.8,5.6,0.277,0.441,0.35,23.1
2148,"Mejía, J.C.",650496,MIL,SL,Slider,1.5,1,92,43.0,17,0.133,0.2,0.209,38.7,41.2,17.5,0.157,0.185,0.214,0.0
2149,"Heller, Ben",621294,ATL,ST,Sweeper,4.9,2,41,13.3,17,0.0,0.0,0.176,78.6,64.7,35.5,0.04,0.084,0.166,33.3
2150,"Kuhnel, Joel",669270,HOU,SI,Sinker,8.4,4,44,22.6,17,0.188,0.188,0.156,3.6,0.0,0.0,0.24,0.283,0.258,37.5
2151,"Bukauskas, J.B.",656266,MIL,SI,Sinker,5.1,2,47,46.5,17,0.235,0.294,0.247,18.5,11.8,28.6,0.3,0.359,0.284,40.0
2152,"Davis, Noah",663562,COL,SL,Slider,0.1,0,86,14.3,17,0.077,0.308,0.294,23.4,17.6,7.7,0.135,0.314,0.297,36.4
2153,"Fujinami, Shintaro",660261,BAL,ST,Sweeper,-2.5,-2,86,6.1,17,0.235,0.353,0.253,27.3,29.4,16.1,0.283,0.431,0.306,50.0
2154,"Bassitt, Chris",605135,TOR,FS,Split-Finger,-3.4,-4,104,3.3,17,0.375,0.563,0.382,22.6,11.8,9.1,0.321,0.412,0.353,40.0
2155,"Voth, Austin",608723,BAL,FC,Cutter,1.9,1,74,11.2,17,0.231,0.462,0.388,31.6,23.5,19.0,0.136,0.224,0.283,33.3
2156,"Williams, Trevor",592866,WSH,ST,Sweeper,-2.9,-2,73,2.8,17,0.313,0.5,0.382,28.1,41.2,13.2,0.197,0.35,0.231,20.0
2157,"Bird, Jake",656234,COL,SL,Slider,-0.7,-1,85,6.1,17,0.214,0.286,0.303,39.4,17.6,13.6,0.275,0.46,0.383,27.3
2158,"Weems, Jordan",607179,WSH,CH,Changeup,1.4,1,71,7.7,17,0.125,0.125,0.2,41.7,29.4,19.2,0.144,0.169,0.167,18.2
2159,"Thompson, Mason",666168,WSH,FF,4-Seam Fastball,-2.4,-1,54,6.0,17,0.2,0.467,0.324,27.3,23.5,14.3,0.254,0.505,0.359,63.6
2160,"Young, Danny",664849,ATL,SI,Sinker,1.8,1,74,54.8,16,0.267,0.267,0.269,13.8,25.0,22.2,0.318,0.359,0.324,45.5
2161,"Woodford, Jake",663765,STL,FF,4-Seam Fastball,-10.5,-7,62,6.8,16,0.571,1.357,0.788,29.6,25.0,16.0,0.463,1.041,0.632,80.0
2162,"Stewart, Brock",592779,MIN,FC,Cutter,4.2,4,90,20.5,16,0.071,0.071,0.144,36.1,25.0,40.0,0.173,0.231,0.238,10.0
2163,"Kennedy, Brett",664028,CIN,SI,Sinker,-7.8,-4,46,14.8,16,0.455,0.636,0.5,5.3,0.0,0.0,0.261,0.321,0.351,33.3
2164,"Rom, Drew",680723,STL,FS,Split-Finger,-4.5,-2,53,7.9,16,0.467,0.6,0.481,26.9,18.8,23.1,0.301,0.494,0.362,58.3
2165,"Sousa, Bennett",656986,HOU,SL,Slider,2.0,1,61,43.6,16,0.125,0.125,0.113,50.0,56.3,29.0,0.135,0.175,0.132,42.9
2166,"Ryu, Hyun Jin",547943,TOR,SI,Sinker,3.4,3,79,9.5,16,0.133,0.133,0.213,9.1,6.3,12.5,0.258,0.351,0.29,42.9
2167,"Kelly, Zack",677161,BOS,CH,Changeup,-1.3,-1,63,34.8,16,0.167,0.333,0.331,34.6,18.8,11.1,0.126,0.249,0.291,11.1
2168,"Lauer, Eric",641778,MIL,SL,Slider,-1.1,-1,66,7.8,16,0.188,0.188,0.169,11.1,12.5,5.9,0.271,0.429,0.298,57.1
2169,"Sousa, Bennett",656986,HOU,FF,4-Seam Fastball,-1.3,-1,70,50.0,16,0.286,0.5,0.381,16.7,6.3,6.7,0.304,0.671,0.441,61.5
2170,"Wesneski, Hayden",669713,CHC,CH,Changeup,0.0,0,73,4.9,16,0.188,0.188,0.169,13.3,6.3,4.0,0.18,0.265,0.188,20.0
2171,"Abad, Fernando",472551,COL,SI,Sinker,-1.0,-1,76,53.9,16,0.357,0.643,0.516,9.4,6.3,5.3,0.397,0.719,0.499,38.5
2172,"Garrett, Reed",657585,NYM,FS,Split-Finger,-6.9,-3,50,14.4,16,0.231,0.538,0.391,40.0,25.0,13.8,0.193,0.297,0.301,33.3
2173,"Zastryzny, Rob",642239,PIT,CH,Changeup,-4.9,-3,55,14.1,16,0.4,0.533,0.425,33.3,12.5,10.0,0.339,0.438,0.358,23.1
2174,"Crowe, Wil",640444,PIT,SL,Slider,1.0,1,64,35.8,16,0.167,0.417,0.413,22.6,12.5,11.8,0.302,0.601,0.459,40.0
2175,"Ingram, Kolton",688427,LAA,FF,4-Seam Fastball,-2.9,-1,40,40.0,16,0.182,0.273,0.366,26.7,18.8,33.3,0.233,0.418,0.364,44.4
